Line (0874) SphygmoCor Log File 9 ~ 06-08-2010 ~ 11:47:44                                                                                                                                                                                      
1 06-08-2010 ~ 11:47:45 ~ Error  (#115): PWM -> Patient :312, Session :23, Measurement :06-08-2010 11:39:58 AM, DataRevision :130.    Mathematical Error: Error calculating Trigger Points                                                     
812 20-08-2010 ~ 15:27:41 ~ Error  (#115): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:22:24 PM, DataRevision :130.    Mathematical Error: Error calculating Trigger Points                                                    
813 20-08-2010 ~ 15:27:41 ~ Error  (#115): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:22:24 PM, DataRevision :130.    Mathematical Error: Error calculating Trigger Points                                                    
814 20-08-2010 ~ 15:42:53 ~ SCOR-CvMS 9 End - FDS 14510608, DBS 40558,  TPM 1039852, APM 444516, ML 57   00050                                                                                                                                 
815 20-08-2010 ~ 15:45:22 ~ SCOR-CvMS 9 Start - FDS 14510608, DBS 40558,  TPM 1039852, APM 449912, ML 56   00050                                                                                                                               
816 20-08-2010 ~ 16:20:23 ~ Error  (#115): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Trigger Points                                                    
817 20-08-2010 ~ 16:20:35 ~ Error  (#115): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Trigger Points                                                    
818 20-08-2010 ~ 16:20:46 ~ Error  (#115): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Trigger Points                                                    
819 20-08-2010 ~ 16:22:10 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
820 20-08-2010 ~ 16:22:20 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
821 20-08-2010 ~ 16:22:31 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
822 20-08-2010 ~ 16:23:31 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
823 20-08-2010 ~ 16:23:46 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
824 20-08-2010 ~ 16:24:00 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
825 20-08-2010 ~ 16:26:23 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
826 20-08-2010 ~ 16:26:38 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
827 20-08-2010 ~ 16:26:52 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
828 20-08-2010 ~ 16:27:07 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
829 20-08-2010 ~ 16:27:21 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
830 20-08-2010 ~ 16:27:36 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
831 20-08-2010 ~ 16:27:50 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
832 20-08-2010 ~ 16:28:05 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
833 20-08-2010 ~ 16:28:20 ~ Error  (#116): PWM -> Patient :312, Session :26, Measurement :20-08-2010 3:45:20 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
834 20-08-2010 ~ 16:33:09 ~ SCOR-CvMS 9 End - FDS 14510496, DBS 40560,  TPM 1039852, APM 410104, ML 60   00050                                                                                                                                 
835 20-08-2010 ~ 16:41:11 ~ SCOR-CvMS 9 Start - FDS 14510496, DBS 40560,  TPM 1039852, APM 425168, ML 59   00050                                                                                                                               
836 20-08-2010 ~ 16:43:11 ~ Find Module: Module Found Successfully on Port 18                                                                                                                                                                  
837 20-08-2010 ~ 16:43:42 ~ Error  (#119):  Patient :0, Measurement :20-08-2010 4:41:08 PM, DataRevision :130 .    Validation Error : Main peak for pulse not found                                                                            
838 20-08-2010 ~ 16:43:42 ~ Error  (#161): PWM -> Patient :312, Session :28, Measurement :20-08-2010 4:41:08 PM, DataRevision :130.    Mathematical Error: Error calculating Systolic Onset                                                    
839 20-08-2010 ~ 16:44:32 ~ Error  (#119):  Patient :0, Measurement :20-08-2010 4:41:08 PM, DataRevision :130 .    Mathematical Error: Main peak for pulse not found                                                                           
840 20-08-2010 ~ 16:44:32 ~ Warning   Mathematical Error (#132): Ejection Duration could not be found.  Patient :0, Measurement :20-08-2010 4:41:08 PM, DataRevision :130                                                                      
841 20-08-2010 ~ 16:44:32 ~ Error  (#119):  Patient :0, Measurement :20-08-2010 4:41:08 PM, DataRevision :130 .    Mathematical Error: Main peak for pulse not found                                                                           
842 20-08-2010 ~ 16:51:51 ~ Error  (#161):  Patient :312, Measurement :29-07-2010 12:06:42 PM, DataRevision :130 .    Mathematical Error: Error calculating Systolic Onset                                                                     
843 20-08-2010 ~ 16:52:50 ~ SCOR-CvMS 9 End - FDS 14510144, DBS 40578,  TPM 1039852, APM 404464, ML 61   00050                                                                                                                                 
844 20-08-2010 ~ 17:16:36 ~ SCOR-CvMS 9 Start - FDS 14522264, DBS 40578,  TPM 1039852, APM 398108, ML 61   00050                                                                                                                               
845 20-08-2010 ~ 17:17:13 ~ Error  (#116): PWM -> Patient :312, Session :28, Measurement :20-08-2010 5:16:33 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
846 20-08-2010 ~ 17:17:27 ~ Error  (#116): PWM -> Patient :312, Session :28, Measurement :20-08-2010 5:16:33 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
847 20-08-2010 ~ 17:19:00 ~ Error  (#116): PWM -> Patient :312, Session :28, Measurement :20-08-2010 5:16:33 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
848 20-08-2010 ~ 17:19:38 ~ Error  (#115): PWM -> Patient :312, Session :28, Measurement :20-08-2010 5:16:33 PM, DataRevision :130.    Mathematical Error: Error calculating Trigger Points                                                    
849 20-08-2010 ~ 17:19:38 ~ Warning   Mathematical Error (#132): Ejection Duration could not be found.  Patient :0, Measurement :20-08-2010 5:16:33 PM, DataRevision :130                                                                      
850 20-08-2010 ~ 17:19:39 ~ Error  (#116): PWM -> Patient :312, Session :28, Measurement :20-08-2010 5:16:33 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
851 20-08-2010 ~ 17:19:40 ~ Warning   Mathematical Error (#132): Ejection Duration could not be found.  Patient :0, Measurement :20-08-2010 5:16:33 PM, DataRevision :130                                                                      
852 20-08-2010 ~ 17:19:42 ~ Error  (#115): PWM -> Patient :312, Session :28, Measurement :20-08-2010 5:16:33 PM, DataRevision :130.    Mathematical Error: Error calculating Trigger Points                                                    
853 20-08-2010 ~ 17:19:43 ~ Error  (#116): PWM -> Patient :312, Session :28, Measurement :20-08-2010 5:16:33 PM, DataRevision :130.    Mathematical Error: Error calculating Pulses.                                                           
854 20-08-2010 ~ 17:19:44 ~ Error  (#120):  Patient :0, Measurement :20-08-2010 5:16:33 PM, DataRevision :130 .    Mathematical Error: Invalid Ejection Duration (less than pulse peak time) for Peripheral Average Pulse                      
855 20-08-2010 ~ 17:19:45 ~ Error  (#161): PWM -> Patient :312, Session :28, Measurement :20-08-2010 5:16:33 PM, DataRevision :130.    Mathematical Error: Error calculating Systolic Onset                                                    
856 20-08-2010 ~ 17:19:45 ~ Error  (#161): PWM -> Patient :312, Session :28, Measurement :20-08-2010 5:16:33 PM, DataRevision :130.    Mathematical Error: Error calculating Systolic Onset                                                    
857 20-08-2010 ~ 17:19:46 ~ Error  (#161): PWM -> Patient :312, Session :28, Measurement :20-08-2010 5:16:33 PM, DataRevision :130.    Mathematical Error: Error calculating Systolic Onset                                                    
858 20-08-2010 ~ 17:20:47 ~ SCOR-CvMS 9 End - FDS 14529368, DBS 40578,  TPM 1039852, APM 421488, ML 59   00050                                                                                                                                 
859 20-08-2010 ~ 17:53:56 ~ SCOR-CvMS 9 Start - FDS 13584552, DBS 40578,  TPM 1039852, APM 510972, ML 50   00050                                                                                                                               
860 23-08-2010 ~ 09:17:57 ~ SCOR-CvMS 9 End - FDS 13443820, DBS 40578,  TPM 1039852, APM 598844, ML 42   00050                                                                                                                                 
